CH0,CH1,CH2,CH3
10.2786388397217,11.7703647613525,2.4937150478363,7.81549263000488
8.34570693969727,11.6729984283447,8.5515308380127,10.4331693649292
6.85139942169189,11.1860799789429,12.2991275787354,13.7041854858398
5.00946235656738,10.3372735977173,14.8435153961182,15.6918649673462
3.37109208106995,9.42971229553223,16.4390869140625,15.7099466323853
3.56660127639771,9.24308109283447,14.3915691375732,15.4218139648438
4.76098537445068,9.92494773864746,10.1704769134521,16.0606746673584
5.04805469512939,11.0025415420532,7.78850364685059,16.1099605560303
4.62273931503296,11.8030462265015,9.20898532867432,15.2180299758911
4.42511034011841,11.4957590103149,14.408878326416,15.44762134552
4.69708967208862,10.0701284408569,19.38889503479,16.8263549804688
5.90856313705444,8.45271301269531,17.8669948577881,17.0392665863037
8.02346420288086,7.24087905883789,10.26296043396,14.6388273239136
8.95247077941895,6.21225929260254,4.65851020812988,10.0735607147217
7.07826232910156,5.2525749206543,6.1450138092041,6.70694541931152
4.77583837509155,5.18008279800415,11.0716953277588,8.20447063446045
5.19657945632935,6.76820373535156,13.5007076263428,12.5348405838013
7.27145767211914,9.21818733215332,11.9288063049316,13.9353809356689
7.77061414718628,10.3417463302612,8.50407791137695,10.5212306976318
5.61924314498901,8.97962665557861,6.65963220596313,6.63267946243286
2.54593968391418,6.9103832244873,7.57746124267578,6.46190547943115
1.14308381080627,6.55251789093018,8.08220672607422,7.78343152999878
2.13857102394104,7.59759950637817,6.05911445617676,6.70627498626709
3.79126524925232,7.83477926254272,4.51541662216187,4.92443943023682
4.63903331756592,6.35806226730347,6.5686240196228,6.26569318771362
5.34178447723389,4.98576354980469,9.57610988616943,9.22864151000977
6.21587753295898,5.83456087112427,10.1569080352783,9.89073848724365
5.75690460205078,7.53154325485229,11.3124122619629,9.51413249969482
4.06339311599731,7.3580379486084,14.8955192565918,11.8707208633423
3.64284944534302,5.91790723800659,14.3134050369263,14.6952857971191
5.33238220214844,4.97682809829712,5.39550256729126,11.2184181213379
7.1108603477478,4.43040609359741,-4.25632858276367,1.34344017505646
6.82272624969482,3.60320734977722,-5.59741878509521,-7.0135498046875
4.66893672943115,2.14469599723816,-0.482061624526978,-8.56872367858887
2.85351157188416,0.697055876255035,2.1040780544281,-5.60526895523071
2.80261754989624,1.02630817890167,-0.998279988765717,-2.85039162635803
4.17602443695068,3.18997311592102,-2.37413144111633,-0.889785766601562
5.73153018951416,4.27965831756592,3.34584259986877,1.79735362529755
6.02299451828003,2.75416088104248,8.52145862579346,2.73898220062256
4.62768507003784,0.898833751678467,4.24413204193115,-0.673774540424347
2.53574061393738,0.20694126188755,-4.88341760635376,-5.43470525741577
0.792993664741516,-0.997466206550598,-7.20072412490845,-6.62186431884766
-0.453111797571182,-3.61754465103149,-1.32925820350647,-3.76344347000122
-1.46770918369293,-5.6949291229248,1.50878870487213,-1.49609017372131
-2.0855917930603,-5.50681638717651,-3.72798585891724,-2.6725742816925
-1.60771584510803,-4.51498985290527,-6.97772741317749,-4.191734790802
-0.113248325884342,-4.90093994140625,-1.21225988864899,-3.04383373260498
0.595925688743591,-5.76825666427612,5.99365282058716,-0.156592383980751
-0.540413200855255,-5.13955354690552,7.15513515472412,3.03363728523254
-1.7764847278595,-3.36196184158325,4.93935966491699,4.68727779388428
-1.72079968452454,-1.83362472057343,2.11433148384094,2.46613216400146
-1.70449459552765,-0.893225967884064,-2.63760471343994,-1.97017753124237
-2.50281310081482,-0.454094856977463,-6.64613389968872,-4.74591970443726
-2.89798855781555,-1.13109958171844,-4.72679567337036,-4.62838411331177
-2.88945460319519,-2.87838387489319,1.51579356193542,-1.61283588409424
-3.63579702377319,-3.57200241088867,6.11410760879517,3.52776789665222
-4.57761001586914,-1.78400075435638,7.43954610824585,8.25791263580322
-4.43262577056885,1.02494311332703,7.77902126312256,10.7914009094238
-3.51958537101746,3.02520704269409,8.21413230895996,11.3058919906616
-2.63129448890686,3.59891128540039,7.04271602630615,9.37798595428467
-1.69760179519653,2.5960590839386,2.90127611160278,3.79390549659729
-1.21490013599396,0.7456995844841,-1.91163015365601,-3.01285576820374
-1.9138503074646,-0.688710391521454,-4.67180347442627,-6.19346904754639
-2.66816926002502,-1.39227747917175,-5.83097314834595,-5.76465225219727
-2.47647309303284,-1.69575953483582,-5.54220581054688,-4.84666109085083
-2.4427855014801,-1.89850664138794,-2.21097302436829,-3.5397002696991
-3.04747295379639,-2.51603937149048,2.75470900535583,-1.21022033691406
-3.38115692138672,-3.56291270256042,4.47644472122192,1.30807995796204
-3.39763641357422,-3.85982894897461,0.728982925415039,2.97028160095215
-3.27702975273132,-2.7809419631958,-4.08640098571777,3.14562153816223
-2.64093971252441,-1.64040911197662,-4.35804414749146,2.63195967674255
-2.08209037780762,-1.87716972827911,-2.42793226242065,1.10580134391785
-2.25400757789612,-3.25299096107483,-3.57498240470886,-2.35119247436523
-2.20751404762268,-4.23573780059814,-5.42977857589722,-4.51367473602295
-1.5235687494278,-3.52326488494873,-4.68026447296143,-3.2270131111145
-1.42801153659821,-1.62676608562469,-4.99151563644409,-2.25034070014954
-2.03992629051208,-0.581564128398895,-9.24210834503174,-4.50577354431152
-1.98935651779175,-1.91077268123627,-13.2922134399414,-8.39562797546387
-1.24203872680664,-4.5181360244751,-12.5270128250122,-11.9521646499634
-0.839112102985382,-5.01965045928955,-9.0564546585083,-14.2564105987549
-0.925444364547729,-2.50046348571777,-7.8074779510498,-13.9937839508057
-1.39558720588684,-0.57429164648056,-9.25317573547363,-11.5740804672241
-1.94721436500549,-1.84641647338867,-10.5104665756226,-10.19105052948
-1.55684304237366,-4.33269214630127,-10.5212745666504,-11.3822431564331
-0.070915512740612,-5.24261283874512,-10.4090709686279,-12.9721822738647
1.47260081768036,-4.80750179290771,-9.73973369598389,-12.7199506759644
2.03791189193726,-4.70771026611328,-7.32462120056152,-10.6054220199585
1.28953456878662,-4.67327690124512,-5.53502893447876,-7.91039085388184
0.736342191696167,-3.21108913421631,-6.60779285430908,-6.02470397949219
2.32296562194824,-0.751812994480133,-7.62182998657227,-5.97812223434448
4.82919931411743,1.02622282505035,-6.28462028503418,-7.94326829910278
5.33695507049561,2.09802293777466,-4.94552278518677,-8.47983741760254
3.96047592163086,3.16765093803406,-5.13347196578979,-4.60864305496216
2.9875705242157,3.24976515769958,-5.94399738311768,-2.08395457267761
2.50170612335205,1.43159234523773,-6.74685382843018,-5.63446140289307
1.11644208431244,-0.858603715896606,-6.61639785766602,-8.9320592880249
-0.476049065589905,-1.89783322811127,-5.4225058555603,-7.61724853515625
-0.208819404244423,-1.65749144554138,-4.96374797821045,-5.89534044265747
1.83670938014984,-1.10262060165405,-4.75857210159302,-4.8783540725708
2.77755975723267,-1.54669833183289,-3.31326961517334,-2.64211273193359
1.19574916362762,-3.44497871398926,-2.45813131332397,-1.62322783470154
-0.0999022573232651,-5.19328022003174,-1.05714595317841,-1.85844302177429
0.925930976867676,-4.9013614654541,3.88717579841614,-0.0339911729097366
1.30739653110504,-2.54571223258972,6.35339212417603,1.14803767204285
-1.1834831237793,0.203501358628273,0.167818993330002,-1.87507045269012
-2.76973819732666,1.14212393760681,-7.65328407287598,-5.68322801589966
-0.154470652341843,-0.425259292125702,-7.52416706085205,-6.23637390136719
2.83314538002014,-2.13639545440674,-1.46991157531738,-4.07649993896484
1.69377660751343,-1.19208037853241,1.00447368621826,-2.3093523979187
-1.05912137031555,1.2027440071106,-2.98523187637329,-3.33763074874878
-1.13394355773926,1.53071308135986,-5.26327562332153,-3.88072657585144
0.335357308387756,-0.155208602547646,-0.883889198303223,1.71646547317505
0.446223258972168,-0.56773829460144,2.84540963172913,9.96279811859131
-0.128351524472237,1.34524273872375,0.710314631462097,12.0274038314819
0.103472284972668,3.07024908065796,-2.14316010475159,7.82452917098999
0.0863968580961227,2.81355023384094,-2.6513192653656,4.18933439254761
-1.32872343063354,1.9874130487442,-4.14986944198608,3.28756546974182
-2.64525055885315,2.15712666511536,-5.96340942382812,2.13978624343872
-1.95663952827454,2.89007925987244,-2.99491906166077,0.607363998889923
-0.506318390369415,3.39056611061096,2.1953113079071,1.26799094676971
-0.491402328014374,3.81321620941162,1.49560761451721,3.06463551521301
-0.954822361469269,4.62403202056885,-3.30578088760376,2.58933043479919
-0.501291394233704,4.89000463485718,-3.76821327209473,-0.26758947968483
-0.554066240787506,3.16194272041321,0.260269910097122,-2.17360210418701
-2.05421090126038,0.839801490306854,2.64154243469238,-1.1777617931366
-3.45479702949524,0.393253415822983,0.694815397262573,-0.0537006631493568
-3.16279363632202,1.12455880641937,-3.94927358627319,-2.53496718406677
-1.36255812644958,1.42235970497131,-8.27432823181152,-7.47570991516113
0.249109208583832,1.71345126628876,-9.24199485778809,-10.4379329681396
0.510888397693634,2.16890239715576,-6.32951259613037,-9.06196117401123
-0.375133067369461,1.72333228588104,-2.62811088562012,-4.80727434158325
-1.75080370903015,0.397351682186127,0.615465819835663,-0.0717645362019539
-2.81878876686096,-0.451272696256638,5.02641677856445,4.41042804718018
-3.80971121788025,-0.31459042429924,7.81678295135498,6.85661792755127
-5.41722679138184,0.0075747286900878,4.97951173782349,5.21717929840088
-5.8570384979248,0.0208491645753384,0.305322200059891,2.0795841217041
-3.23281073570251,-0.29898938536644,0.298024237155914,1.18391704559326
-0.2979436814785,-1.64098680019379,4.327073097229,1.96759784221649
-0.921749353408813,-4.01208400726318,6.82976102828979,2.61182403564453
-3.7897732257843,-5.2385721206665,5.99380826950073,3.93586611747742
-4.92653751373291,-3.90449929237366,4.58173227310181,6.50962257385254
-3.57616257667542,-1.60310018062592,4.42076969146729,7.73680067062378
-1.62942183017731,-0.343601077795029,4.42212343215942,5.56697225570679
-0.305038422346115,-0.361505538225174,2.88477373123169,1.9091796875
0.238245368003845,-0.92991977930069,0.147319346666336,-0.475485235452652
0.417819321155548,-1.21302974224091,-1.26302552223206,-0.572492241859436
0.86598014831543,-0.887041568756104,1.11922264099121,1.13055455684662
1.13644862174988,-0.832397520542145,6.42740631103516,1.82556164264679
0.196813568472862,-1.25047051906586,9.65241146087646,1.03309762477875
-1.01036632061005,-0.88187849521637,8.18015384674072,3.04116010665894
-0.457651287317276,-0.0372236482799053,6.90979290008545,7.27501535415649
1.00232815742493,0.18713815510273,10.1076354980469,8.97930908203125
0.604167938232422,0.831089913845062,13.5783271789551,9.79070091247559
-1.09084868431091,2.27722334861755,11.5950717926025,11.4640407562256
-0.790093779563904,2.3134458065033,4.89612674713135,8.70048809051514
1.49133801460266,-0.191416844725609,-0.456386685371399,1.25801360607147
2.18352127075195,-3.58311009407043,0.847476720809937,-2.094233751297
-0.0120797138661146,-5.42728805541992,5.45612525939941,0.862353265285492
-2.68164896965027,-4.48840618133545,5.00846767425537,3.10138034820557
-3.69822263717651,-2.35755372047424,0.416968166828156,1.67856597900391
-3.34820461273193,-2.34891724586487,-0.655702769756317,-0.677675902843475
-2.99302315711975,-4.61620140075684,1.47446596622467,-2.17400670051575
-3.26594519615173,-5.34578323364258,0.894652843475342,-2.41953659057617
-3.52507996559143,-3.42970085144043,-2.60274505615234,-2.02346658706665
-2.88341164588928,-2.59019422531128,-5.30049180984497,-3.5188467502594
-1.42391693592072,-4.30667018890381,-5.23050880432129,-8.04630661010742
-0.470696210861206,-5.62255334854126,-2.15972757339478,-10.1230726242065
-1.32798683643341,-4.70678520202637,0.699180245399475,-4.75938749313354
-2.55721950531006,-2.4608314037323,-0.328066259622574,2.04324531555176
-0.938689231872559,-0.124311551451683,-1.77088105678558,4.07309246063232
2.94771862030029,1.55348539352417,0.84476912021637,5.09759664535522
4.6536717414856,2.21514892578125,3.54632806777954,6.91756868362427
2.93661212921143,1.58186745643616,1.02343678474426,4.43017387390137
1.52092134952545,-0.150722548365593,-2.91399312019348,-1.07216453552246
2.78074073791504,-1.35002863407135,-0.22344471514225,-0.732189059257507
4.45790004730225,-0.247468858957291,7.90919351577759,5.87104415893555
3.92791128158569,2.80328631401062,12.1053819656372,9.6972599029541
2.30091500282288,5.46897745132446,9.8855619430542,7.39317274093628
2.18954086303711,6.10000658035278,8.40375804901123,4.66461181640625
3.38355040550232,6.08669900894165,12.383996963501,7.42455673217773
3.43287682533264,7.61132287979126,18.4066677093506,15.650933265686
1.86253249645233,9.64037132263184,20.0291881561279,22.6567821502686
0.31271168589592,9.221848487854,13.7525758743286,19.7873516082764
-0.90068382024765,5.81575584411621,2.25815224647522,7.04015111923218
-2.44719934463501,1.57095539569855,-6.68350267410278,-4.88351392745972
-3.93114280700684,-1.84232568740845,-7.77996444702148,-8.27407169342041
-4.53781032562256,-3.80152821540833,-4.21018409729004,-5.2927074432373
-3.89039015769958,-3.81039476394653,-2.33816766738892,-1.07141804695129
-2.23143362998962,-2.83016729354858,-2.46642851829529,1.08280432224274
-0.760110557079315,-2.68600869178772,-0.90982973575592,0.757311344146729
-0.589136779308319,-3.18041443824768,1.80890655517578,0.326415657997131
-1.25572896003723,-2.90983366966248,2.712721824646,1.55119943618774
-1.16395795345306,-1.8565833568573,2.38462257385254,3.3443763256073
0.913320124149323,-0.941941738128662,2.42770075798035,3.74211931228638
4.03070735931396,-0.362096458673477,1.81469774246216,2.17702603340149
5.40853118896484,0.410355001688004,0.399174988269806,0.206727132201195
4.57981061935425,1.51250195503235,0.453044980764389,0.0185090843588114
4.29952144622803,2.70698428153992,2.0872790813446,1.21995496749878
5.54483461380005,3.83952975273132,2.97666311264038,1.9916650056839
6.27672529220581,4.36852216720581,3.82453346252441,2.94792580604553
5.77988433837891,4.25062084197998,6.518150806427,5.00845003128052
5.26807451248169,4.57362842559814,7.80426692962646,5.73628711700439
5.40758323669434,5.35977077484131,5.2560863494873,3.16412591934204
6.51252746582031,5.60869884490967,4.32205295562744,1.12467634677887
8.0158748626709,5.50682640075684,8.26420021057129,3.21262788772583
7.80027389526367,5.05572986602783,10.2081384658813,5.01068019866943
5.64202928543091,3.30668926239014,4.85995626449585,2.25838279724121
3.9679114818573,1.25880610942841,-2.30380153656006,-1.6137855052948
3.69968008995056,1.2679785490036,-4.16083574295044,-2.67595314979553
3.79071116447449,3.08926606178284,-1.44220423698425,-1.72455835342407
3.44992470741272,4.11968469619751,0.0705436840653419,-1.19560050964355
2.38621973991394,2.95156669616699,-2.394770860672,-2.03585052490234
1.10901546478271,0.818967521190643,-5.93430185317993,-3.49434328079224
0.0795138329267502,-0.685389995574951,-7.3499002456665,-4.68094730377197
-1.32816874980927,-2.21144413948059,-6.97235059738159,-5.70603179931641
-2.46062517166138,-4.27245569229126,-5.99416160583496,-6.79963254928589
-1.56418168544769,-4.98272752761841,-4.66171264648438,-7.27090358734131
0.317392557859421,-3.68418025970459,-3.69456386566162,-6.60746717453003
0.537458658218384,-2.44105911254883,-3.71742296218872,-5.14028835296631
-1.10831677913666,-2.54867506027222,-4.70077514648438,-4.1872673034668
-2.70263195037842,-2.79020071029663,-7.15056610107422,-6.33941078186035
-2.60664772987366,-1.45954895019531,-9.61002349853516,-11.0001630783081
-0.995830655097961,0.608780920505524,-8.92213916778564,-13.0842094421387
0.375643193721771,1.10095429420471,-6.22438287734985,-10.7388944625854
0.18565160036087,0.146380513906479,-5.36660766601562,-7.18847370147705
-1.48643052577972,-0.235393926501274,-6.88194894790649,-5.32903242111206
-3.30762815475464,0.38791024684906,-8.63600444793701,-5.50003004074097
-3.47236776351929,0.785391867160797,-9.52924251556396,-6.72217607498169
-2.21753811836243,0.449046432971954,-10.4939022064209,-8.90526580810547
-1.70825707912445,0.262842059135437,-11.1115455627441,-11.4844875335693
-2.32260513305664,0.983806252479553,-9.53939247131348,-11.6336126327515
-2.77528095245361,1.62820899486542,-7.67846584320068,-9.26129055023193
-2.88907194137573,0.778660535812378,-7.56727313995361,-7.83070373535156
-3.24818563461304,-0.695681691169739,-6.39316082000732,-7.37232685089111
-4.0901985168457,-1.26766192913055,-3.79790663719177,-6.12214803695679
-5.30056381225586,-1.44281959533691,-4.16927242279053,-5.63114166259766
-6.32956123352051,-2.08673024177551,-7.25297594070435,-5.89839649200439
-6.43030834197998,-2.86836123466492,-7.28581762313843,-3.87263178825378
-5.62160158157349,-2.99749088287354,-3.3930037021637,0.105410173535347
-4.80710172653198,-1.48025584220886,-1.47274732589722,2.4487943649292
-4.21723031997681,1.50998187065125,-3.7815260887146,1.44037127494812
-3.0125744342804,3.81866550445557,-5.64108419418335,-0.598699569702148
-1.54505050182343,4.18887710571289,-4.31253957748413,-0.560746014118195
-1.60696291923523,2.79541301727295,-2.24371862411499,0.776403367519379
-2.95122742652893,-0.306704580783844,-0.315174788236618,2.33133125305176
-3.61077070236206,-3.65636849403381,2.26525735855103,4.75793552398682
-3.65310430526733,-5.09273815155029,2.23831272125244,5.77624034881592
-3.71174097061157,-4.81884908676147,-2.56151533126831,3.06232666969299
-2.80706644058228,-4.21535348892212,-6.74523019790649,-0.911419093608856
-0.882746338844299,-3.25029373168945,-5.37281894683838,-2.43838143348694
0.600014269351959,-1.70170044898987,-1.8262220621109,-1.17194616794586
0.852767646312714,-0.988731920719147,-1.16009223461151,0.0352102294564247
0.0470868907868862,-2.22176575660706,-2.3878436088562,-1.05431568622589
-1.12931668758392,-3.59259986877441,-2.11495304107666,-2.64329791069031
-1.73585665225983,-2.3763382434845,-0.410118192434311,-1.48784875869751
-1.37585401535034,0.693708777427673,0.475022047758102,1.42851531505585
-0.190737590193748,2.50553703308105,0.705726802349091,3.20705199241638
1.23972129821777,2.70519375801086,1.76277339458466,3.49227786064148
1.80696797370911,3.35544347763062,1.61651825904846,0.899455964565277
1.20287120342255,4.36036109924316,-1.41948294639587,-4.72887802124023
0.620482206344604,3.68756508827209,-2.97812247276306,-7.49880790710449
0.940231561660767,1.49445044994354,0.460980117321014,-4.27348518371582
1.21785950660706,0.00183572189416736,5.78263425827026,1.19292402267456
0.831165671348572,0.0611453019082546,10.00865650177,6.43704462051392
1.11450445652008,0.844145715236664,13.0387210845947,11.0345182418823
2.20594000816345,1.3254702091217,12.7446956634521,12.2947616577148
2.7517261505127,1.28110361099243,8.22422218322754,9.21243667602539
3.13697075843811,1.83208155632019,4.75662183761597,6.25243759155273
3.85681462287903,3.49209547042847,5.77366924285889,6.59427785873413
3.95616149902344,4.29645824432373,6.62591361999512,7.02241373062134
3.34732747077942,2.61585426330566,4.01448583602905,4.72150945663452
2.62185645103455,0.459579110145569,2.06024646759033,2.52080368995667
1.77893364429474,0.406434923410416,3.26135921478271,2.78470611572266
0.987953543663025,1.3815575838089,3.56628060340881,2.96034860610962
0.434631735086441,1.10090637207031,0.353178083896637,1.30067443847656
0.195543840527534,-0.346235156059265,-2.86641883850098,-0.647928416728973
0.902721524238586,-1.4864330291748,-2.52803301811218,-2.52339148521423
2.44997668266296,-1.83631837368011,0.218597799539566,-3.57481575012207
3.29658341407776,-2.16835117340088,2.86674809455872,-1.96674871444702
2.46017575263977,-2.80794835090637,3.96194791793823,-0.366426229476929
0.437312096357346,-3.06516361236572,1.56304943561554,-1.92422962188721
-1.48731994628906,-2.70759749412537,-3.81413865089417,-4.17435455322266
-1.60189926624298,-2.81544375419617,-5.96469163894653,-4.37617158889771
0.425577461719513,-4.57862997055054,-1.03356659412384,-3.19982528686523
1.84171855449677,-7.17891931533813,4.97456502914429,-1.9951536655426
0.479396790266037,-7.99809169769287,5.55127716064453,-0.856431007385254
-1.60542905330658,-6.35655212402344,3.49265789985657,1.05229926109314
-2.1841037273407,-5.03757238388062,3.29793834686279,2.68619775772095
-2.46803665161133,-5.7274341583252,3.1671895980835,1.83754014968872
-3.35771703720093,-6.240647315979,1.22342932224274,-0.175640612840652
-3.30958700180054,-5.27165985107422,-0.113203667104244,-0.937605619430542
-2.26137757301331,-5.08897113800049,0.11556376516819,-1.07757031917572
-2.31977677345276,-6.42460823059082,0.0668990537524223,-0.712544918060303
-3.52074027061462,-6.50188684463501,-0.398117452859879,0.939374625682831
-3.75072574615479,-4.31981468200684,0.163603127002716,2.66282629966736
-2.30680203437805,-2.17696762084961,1.95045304298401,3.66004514694214
-0.371274322271347,-1.3768630027771,3.26052188873291,3.50697016716003
0.893955171108246,-1.13867199420929,1.79097509384155,1.2626051902771
1.47062420845032,-0.645383477210999,-2.34112119674683,-1.98938930034637
1.78369426727295,0.437929451465607,-5.60778999328613,-4.30313491821289
1.81258976459503,1.87195527553558,-5.44585275650024,-4.66073751449585
1.88269257545471,3.14473652839661,-3.61732149124146,-3.50952768325806
2.72478842735291,4.01104974746704,-3.29531455039978,-3.30812835693359
4.08565092086792,4.26446628570557,-4.44624376296997,-4.345627784729
4.91302251815796,4.0501766204834,-3.64818549156189,-2.91974711418152
4.83313512802124,4.03572988510132,0.793914973735809,2.15455007553101
3.97520685195923,4.52750301361084,5.0746111869812,6.7196798324585
2.54710841178894,5.08601331710815,4.39249563217163,6.93368005752563
1.66071557998657,5.11993408203125,0.763280093669891,4.04604721069336
1.70350551605225,4.33520221710205,0.0119896624237299,2.1954562664032
1.14631903171539,3.07661700248718,1.77267360687256,3.1590747833252
-0.0275259390473366,2.25483512878418,1.42517280578613,4.75291681289673
0.0268341694027185,2.19653177261353,-1.19694495201111,3.34507703781128
0.756384909152985,2.11822962760925,-2.745197057724,-0.269564092159271
0.0802168622612953,1.14771866798401,-2.97806882858276,-1.10697293281555
-1.0381395816803,-0.505862951278687,-3.88612675666809,0.596686780452728
-0.475466519594193,-1.62581193447113,-3.47257566452026,0.985533952713013
0.498150289058685,-1.07206976413727,1.01833701133728,1.61533117294312
-0.120773561298847,1.15319204330444,5.70398473739624,5.07432889938354
-1.09962737560272,3.28064775466919,4.5400652885437,7.32816648483276
-0.440991938114166,3.13532328605652,-1.27551579475403,3.47383642196655
1.55337381362915,1.2952219247818,-3.99429392814636,-1.84528028964996
3.09435129165649,0.658766448497772,0.0425121448934078,0.166613936424255
2.87919688224792,1.75617945194244,4.87862920761108,7.08773040771484
1.47715663909912,2.38710880279541,4.60003280639648,9.01552963256836
0.533878564834595,2.12791800498962,2.06346154212952,5.20840167999268
0.0872120186686516,2.2795889377594,1.81962049007416,2.73616504669189
-0.901156783103943,2.64219784736633,3.0066967010498,4.14792013168335
-1.75944447517395,2.493497133255,3.73769164085388,5.48916244506836
-1.54058396816254,2.22363471984863,4.1506609916687,2.58364725112915
-0.892125010490417,2.194988489151,3.99394273757935,-1.61819183826447
-0.165476948022842,2.35244035720825,2.94590425491333,-0.321705430746078
0.803695678710938,2.55893588066101,2.1562397480011,4.62245607376099
1.65206825733185,2.73747205734253,2.57120060920715,6.10261201858521
1.97387838363647,3.11879515647888,3.07750415802002,4.23922538757324
1.33226358890533,3.46216773986816,2.10694885253906,2.84895539283752
0.0915396064519882,3.08702659606934,0.817193448543549,1.99335944652557
-0.693688690662384,1.79287827014923,1.866455078125,1.14261305332184
-1.68095111846924,-0.289415836334229,4.76639890670776,1.69284725189209
-3.44117283821106,-1.97965836524963,5.98598957061768,3.37860941886902
-3.82998776435852,-1.23631501197815,3.26655673980713,3.00810432434082
-1.56317460536957,1.54648339748383,-0.992642819881439,-0.401978045701981
1.29378318786621,3.12461233139038,-1.22296452522278,-2.99958395957947
1.95600283145905,1.8859726190567,2.91545963287354,-2.94621992111206
-0.175494432449341,0.0751414597034454,4.69503259658813,-2.73930048942566
-2.3301362991333,0.48864084482193,1.82602369785309,-1.53660619258881
-1.21257698535919,2.59424471855164,0.279825687408447,2.2844181060791
1.86278319358826,3.10282325744629,2.33413505554199,2.55319404602051
2.54948806762695,0.674700260162354,2.48539590835571,-3.97330093383789
0.292807787656784,-2.00133037567139,-0.307600617408752,-7.0970778465271
-1.83952927589417,-2.86495089530945,0.138379022479057,-1.01291918754578
-2.59334135055542,-2.61753988265991,3.93965625762939,4.19682645797729
-2.66816592216492,-1.18964803218842,3.58564472198486,1.60475444793701
-1.87619209289551,1.17689120769501,-1.79428601264954,-2.68009090423584
0.168316036462784,1.86523103713989,-4.12263011932373,-3.51649069786072
2.07871150970459,0.261978775262833,-0.782135188579559,-3.34417366981506
2.04238390922546,-1.12199091911316,1.62694585323334,-4.20804071426392
0.338059067726135,-1.5755455493927,-0.208623245358467,-4.61233854293823
-1.16537320613861,-2.24413990974426,-2.33755207061768,-4.01527452468872
-1.19294393062592,-2.43292284011841,-2.08697772026062,-3.4421660900116
-0.173590019345284,-1.18620157241821,-1.38222479820251,-3.07099151611328
0.309236705303192,-0.138440892100334,-2.36592364311218,-3.1223201751709
-0.75560051202774,-0.85700798034668,-4.44678688049316,-3.9334077835083
-2.23592495918274,-1.93871796131134,-5.40989971160889,-4.0955171585083
-2.12747120857239,-1.54345035552979,-4.66514825820923,-3.41543245315552
-1.09988451004028,-0.816934466362,-4.15824031829834,-4.50198316574097
-1.55962193012238,-1.67260777950287,-4.54666805267334,-6.54474067687988
-3.0329282283783,-2.86435699462891,-4.16276741027832,-5.62921285629272
-3.15699625015259,-2.47485899925232,-3.05421686172485,-2.72246193885803
-2.29045343399048,-1.88821589946747,-2.75071096420288,-1.67916226387024
-2.66562032699585,-2.77166986465454,-2.77690124511719,-2.4518837928772
-4.15002584457397,-3.6743152141571,-2.89141035079956,-3.48591303825378
-4.03324890136719,-3.22359299659729,-4.70648765563965,-4.60265731811523
-0.851591467857361,-2.5666937828064,-6.25054788589478,-4.24562168121338
3.06340265274048,-2.63978433609009,-3.79733467102051,-1.61984801292419
4.75214338302612,-2.25595664978027,-0.125001981854439,0.102531649172306
4.60137844085693,-0.276886105537415,0.421413451433182,-0.513884902000427
