time,CH0,CH1,CH2,CH3
13,-21.56341743,-42.78612137,-0.54244417,-3.461288452
13.00390625,13.97633648,-37.0216217,-15.1495676,-1.302619576
13.0078125,21.65428162,-13.7352972,-9.706577301,-3.085468292
13.01171875,-13.22055149,2.736893654,2.878041029,-6.962271214
13.015625,-28.67371941,4.275842667,-2.112285614,-4.925141811
13.01953125,7.971724987,-3.993707895,-13.08144474,-0.017050762
13.0234375,35.54238129,-14.01617241,-10.01124859,0.891207635
13.02734375,21.71571732,-13.01046276,5.222597122,-3.584202051
13.03125,13.15234661,2.897414207,9.45870018,-7.427345753
13.03515625,21.69644547,11.50391388,-7.220284462,-3.183321238
13.0390625,13.15876865,5.103027821,-19.76917648,3.755672455
13.04296875,-4.663752079,4.117144585,-11.59450245,2.860929489
13.046875,-0.298692852,7.985853672,-3.055314302,-1.199563622
13.05078125,7.483762741,-1.288904548,-8.462581635,-0.572905719
13.0546875,-10.6109581,-14.69421577,-9.034484863,-0.179637372
13.05859375,-25.31294632,-11.03989315,3.214169741,-2.696585417
13.0625,-2.495209694,-0.124323107,7.398426056,-2.503271341
13.06640625,31.18121719,-2.549747467,-2.240757942,-0.306884974
13.0703125,27.67751503,-10.28597927,-10.36209965,-1.076014757
13.07421875,-22.07354927,-15.3670311,-9.507137299,-3.674136639
13.078125,-61.59836197,-20.28484535,-1.537111759,-3.365594864
13.08203125,-25.07433891,-7.589566231,3.011224985,1.558789015
13.0859375,45.06035995,20.16822624,-5.351412773,4.506361485
13.08984375,54.25576019,23.91023827,-13.0772295,-1.594079256
13.09375,8.173293114,-4.034601688,-7.844193935,-9.374263763
13.09765625,-26.83420372,-28.42056465,3.97480917,-7.798601627
13.1015625,-27.72181129,-22.54723549,17.83677864,-2.235158205
13.10546875,-10.54003525,-0.83473891,24.35645485,-2.319577694
13.109375,5.122468948,6.941410065,13.31065369,-3.008363247
13.11328125,13.54870892,9.556641579,-7.332941532,3.394507647
13.1171875,15.77521801,23.61913109,-18.92549324,11.02450371
13.12109375,0.606680453,22.86276627,-6.203827858,8.358189583
13.125,-29.91290665,-4.109395981,16.68496513,-2.983574867
13.12890625,-44.21443176,-19.88741302,16.32407761,-6.928566456
13.1328125,-27.33140755,-8.407501221,-1.699591994,3.088753462
13.13671875,-2.87737155,-0.696826637,-8.766532898,12.91883755
13.140625,-6.482679367,-16.71538925,-7.505353451,9.704607964
13.14453125,-28.7401371,-32.72782898,-2.423797369,0.142170757
13.1484375,-16.41892624,-22.27313042,16.12711906,-2.612748384
13.15234375,22.7182827,4.828796387,31.06821442,0.660379827
13.15625,26.0378933,24.20343971,22.07675171,0.825243294
13.16015625,-8.10737896,23.70535851,4.715807915,-3.2205863
13.1640625,-22.62826538,11.72029305,-2.035063267,-5.157438278
13.16796875,0.748151422,11.35686779,-0.317869693,-2.237513304
13.171875,16.96973228,22.96416855,7.946638107,0.533505857
13.17578125,0.485631645,19.9509201,22.66327286,-0.847713828
13.1796875,-20.59026909,-1.972340465,28.07486534,-3.885759354
13.18359375,-27.75074768,-19.16321945,14.29046249,-4.217193604
13.1875,-26.75251198,-20.01456642,-0.748743892,0.164687335
13.19140625,-11.91011333,-12.23392391,0.724009216,4.090923309
13.1953125,14.91919422,-3.071159363,10.92389202,1.961321354
13.19921875,23.33251762,5.860657215,12.02343559,0.009207836
13.203125,1.515050888,7.363352299,0.836243391,4.002367496
13.20703125,-20.77233505,-7.922810078,-5.869503975,5.108065605
13.2109375,-23.16865921,-29.73758888,1.427379966,-4.222658157
13.21484375,-22.38218307,-35.01569748,5.233716488,-14.22547436
13.21875,-24.05367661,-19.3129406,1.394372582,-12.67774963
13.22265625,-4.0285182,2.717689991,4.920979023,-3.809501171
13.2265625,24.83663368,17.98021889,6.672780514,2.156797171
13.23046875,21.57465172,15.00177479,0.384193063,4.958165169
13.234375,1.283948302,-6.602652073,2.070754528,5.71541357
13.23828125,-4.513145447,-17.35639572,9.213823318,1.72720468
13.2421875,-10.79583454,-0.870230675,4.527839184,-2.573516846
13.24609375,-21.99940491,9.292645454,-9.137600899,-0.474577308
13.25,-16.26146317,-8.383483887,-12.00893307,2.323410749
13.25390625,4.127236843,-20.82135963,-2.081277132,-3.169925213
13.2578125,21.0310173,0.122111626,1.908326507,-8.484000206
13.26171875,21.12232971,27.8746109,-3.609030485,-0.690753818
13.265625,9.170601845,28.34440613,-5.979708195,9.61695385
13.26953125,10.06993484,12.04098797,-2.893228054,6.463347912
13.2734375,25.08835602,-0.183508769,-4.555003643,-2.779868841
13.27734375,30.46282005,-4.813033104,-9.329982758,-5.043725967
13.28125,19.99452591,-0.032052293,-1.152141571,-1.627767086
13.28515625,4.961660862,9.64804554,11.13478947,1.172618985
13.2890625,-6.774650574,16.53159142,3.637705803,2.188105583
13.29296875,-13.30820084,17.78028297,-12.75662613,2.733351707
13.296875,-11.07162666,4.069859505,-12.0965414,0.166117907
13.30078125,-0.70235312,-21.94649696,1.13763845,-5.262129784
13.3046875,3.856521368,-30.07638168,2.136217117,-3.829434156
13.30859375,-4.938840866,-7.140311241,-10.61423969,5.787965298
13.3125,-9.549440384,18.56508446,-11.18714046,10.40581322
13.31640625,4.906816483,23.43613434,0.404979914,6.986579418
13.3203125,18.7698288,13.09113216,-2.115877151,4.323976994
13.32421875,8.867387772,-3.54114747,-13.08296776,1.785971999
13.328125,-6.433077335,-10.8273592,-9.192233086,-3.341069221
13.33203125,3.537335634,6.122322559,1.9192729,-4.084642887
13.3359375,22.78867722,19.76121712,0.105525084,2.245866776
13.33984375,16.0610981,6.35888195,-8.496604919,6.613066673
13.34375,-0.570524812,-3.96271348,-7.089329243,2.62256217
13.34765625,2.173630714,2.797289371,1.240917683,-2.52980566
13.3515625,6.389619827,3.013896227,9.046855927,0.386785358
13.35546875,1.980498314,3.793007612,11.86584187,8.32310009
13.359375,10.99584198,21.12434959,-1.262221575,10.24166679
13.36328125,28.60900307,26.20819283,-19.85461807,0.081877172
13.3671875,29.51257706,4.111162186,-14.37741756,-13.4129982
13.37109375,15.96887493,-10.70930386,9.732699394,-13.86207485
13.375,2.995568037,-3.441812038,16.87278175,-1.279105544
13.37890625,-7.208476067,4.217314243,0.736328304,7.431475163
13.3828125,-10.74646759,2.393115282,-11.83573627,5.520858288
13.38671875,-3.044578552,-0.009794539,-6.48367548,0.716804445
13.390625,12.4187603,8.747680664,1.409709454,-0.947749138
13.39453125,25.43176842,23.4583168,-7.997144222,1.251986027
13.3984375,20.04361916,20.37846184,-20.83150101,2.528650761
13.40234375,3.787128448,3.646723032,-6.902573586,-2.287740469
13.40625,-7.506513596,-3.273757935,19.15423012,-6.289039135
13.41015625,-26.20269775,-10.51875496,17.59477043,0.109322868
13.4140625,-35.45604706,-27.61007118,-6.450752735,9.254146576
13.41796875,4.530875206,-25.44147682,-16.54161644,6.45241642
13.421875,55.65690994,9.748867035,-4.427826405,-4.262085438
13.42578125,50.30450439,37.59162903,4.77773428,-7.423933029
13.4296875,4.483951569,21.10112762,-2.184416294,-2.243031502
13.43359375,-25.41267967,-17.78534317,-3.1082623,0.889387369
13.4375,-24.22655869,-35.66786575,11.85025787,-0.586194336
13.44140625,-6.270400524,-18.18232918,11.67414856,-0.076381303
13.4453125,7.905823708,9.576272964,-16.39254189,5.187406063
13.44921875,1.242398739,9.972507477,-36.54820633,7.488361359
13.453125,-12.03173447,-7.762879848,-17.47404671,1.426853538
13.45703125,-9.434753418,-8.89626503,17.19239426,-4.599626064
13.4609375,-10.67988777,-8.867852211,23.1336422,-2.440418482
13.46484375,-33.98814392,-32.40408707,6.428286076,1.645911932
13.46875,-36.19114304,-41.31048584,-2.393049002,-0.42603752
13.47265625,6.22090435,-8.066539764,-6.327640057,-4.707795143
13.4765625,31.99749374,18.63907623,-12.56446934,-2.452844143
13.48046875,15.92520046,12.63821602,-7.391273022,5.36039114
13.484375,11.4900341,6.419126511,9.706098557,8.502137184
13.48828125,29.72181129,11.00345421,17.50621223,4.431155205
13.4921875,27.83542252,19.2851696,7.056325912,1.019391298
13.49609375,-4.557724953,26.23257446,-8.848489761,0.749224663
13.5,-30.74574852,16.94912148,-17.58028793,-0.016685855
13.50390625,-25.82584953,-5.128530979,-13.43078804,-0.554359317
13.5078125,-7.633375168,-13.27740192,-3.321784496,1.223076582
13.51171875,-0.050274808,1.685649753,-5.457978249,2.884972811
13.515625,-2.133530378,11.82756996,-12.64641571,0.76277554
13.51953125,1.413327813,-4.393830776,-3.927460432,-4.055968285
13.5234375,7.757729053,-20.02420235,7.409234047,-5.424993038
13.52734375,-2.408919334,-9.788981438,4.71208477,-1.480003119
13.53125,-24.54410172,1.866111398,1.98951304,-0.882559717
13.53515625,-32.78312683,-6.879962444,7.10524559,-9.521555901
13.5390625,-14.05523396,-14.5047102,6.825713158,-14.32516003
13.54296875,14.18064976,-10.09547424,-1.748407602,-3.804017544
13.546875,17.9436512,-14.96907234,-6.273943424,6.177229404
13.55078125,-4.199243069,-26.49836922,-2.25734973,0.876909256
13.5546875,-19.47425079,-22.16567039,7.465413094,-7.059211731
13.55859375,-12.8333025,-2.426309347,13.19967461,-4.831192017
13.5625,1.1140697,16.4717598,0.431885362,0.117241696
13.56640625,6.569964886,17.56038857,-16.27785683,-3.611827374
13.5703125,2.597818851,1.397646785,-11.08348846,-11.82541656
13.57421875,-11.92487907,-8.545590401,1.084310651,-9.186130524
13.578125,-33.12644577,-2.675251722,-0.654002309,3.378023386
13.58203125,-36.81626129,2.747379541,-0.316226363,6.435714722
13.5859375,-17.20421982,-1.262947798,11.97881413,-1.318971634
13.58984375,1.905637741,-4.25734663,16.63605499,-2.193373442
13.59375,5.442784309,-4.606564999,6.17469883,2.224937677
13.59765625,-6.904313087,-14.5027523,-2.475925207,-0.989640176
13.6015625,-23.11159134,-24.27912712,-0.514014721,-4.76076889
13.60546875,-22.40954781,-11.1936636,1.726124048,1.847018838
13.609375,0.104316287,10.74580765,-4.983804703,9.483045578
13.61328125,16.02091599,3.827259779,-11.12725639,4.645355225
13.6171875,3.66895771,-20.80803108,-1.163604379,-7.072062016
13.62109375,-5.572077751,-9.359361649,14.67607498,-10.47688866
13.625,10.95766926,32.49925232,17.33053017,-3.315237999
13.62890625,30.88622665,44.72837067,11.04612446,4.547078133
13.6328125,34.89686203,17.57523918,0.145821199,5.264260769
13.63671875,17.29705811,-8.842290878,-14.0797863,0.514904797
13.640625,-2.80116272,-10.48258114,-15.97504997,-2.325955153
13.64453125,-5.228859425,4.056128502,-2.221157551,-1.163058639
13.6484375,-5.010031223,11.91212463,9.130988121,1.093817234
13.65234375,-4.664328098,-1.982826471,4.951930523,2.547261477
13.65625,10.21216011,-22.44441605,-8.666603088,2.245971203
13.66015625,26.92519379,-19.28277016,-13.65703011,1.350818038
13.6640625,17.99302483,-5.471849442,-2.341203928,0.501461387
13.66796875,-15.47255039,-9.796463966,13.42882061,-1.816609025
13.671875,-26.44565582,-4.545825481,14.5328331,-1.783517957
13.67578125,11.01586246,32.24961472,0.006451041,6.018354416
13.6796875,46.0691452,52.01324844,-6.928972721,13.1623354
13.68359375,33.43351746,19.02221107,-2.383887768,6.772261143
13.6875,1.645807743,-25.50200081,-5.246125221,-4.433559418
13.69140625,-11.6818285,-31.38788223,-7.163022041,-3.577851057
13.6953125,-12.07791519,-11.35924816,8.596488953,2.580029249
13.69921875,-16.80993652,-0.326338112,23.7409153,-0.334129959
13.703125,-21.89934731,2.397460938,15.55832767,-5.984375954
13.70703125,-8.163743973,7.363592625,-4.8875494,-3.332921982
13.7109375,19.68615532,10.65451241,-13.33025169,4.056595325
13.71484375,18.65908051,2.867052317,-4.379464149,7.159553528
13.71875,-23.69684982,-23.73432159,10.59270287,3.020805836
13.72265625,-49.52576828,-46.26031494,15.39401722,-1.918318391
13.7265625,-19.13377762,-22.86935043,5.555332661,-1.779183269
13.73046875,18.43916512,26.25113487,0.397108555,-0.692697942
13.734375,0.724038482,35.68903732,8.958341599,-0.699841201
13.73828125,-43.2469368,5.520628929,8.513855934,2.424417734
13.7421875,-40.5766449,-12.07175159,-7.569739342,5.427839756
13.74609375,7.24767065,-2.81641078,-9.793264389,1.354258657
13.75,43.51985931,11.81707764,13.29791164,-5.048609257
13.75390625,43.48350143,22.13209915,28.36191177,-4.299558163
13.7578125,27.53051758,29.2526474,9.29470253,1.1082443
13.76171875,16.35095024,17.78734016,-15.78727055,2.748973131
13.765625,3.496112108,-17.03332329,-11.95371437,1.214832187
13.76953125,-13.57396984,-38.12123489,0.130844802,1.441781282
13.7734375,-20.48360634,-17.06884766,-7.563444138,2.653791428
13.77734375,-10.89621258,22.5364666,-12.39457989,1.163315892
13.78125,9.052307129,36.66419601,4.551646233,-3.901535273
13.78515625,13.00942516,13.40587425,18.20164871,-6.809939384
13.7890625,-13.89166641,-16.25450706,11.75789356,-0.556963384
13.79296875,-26.02871323,-22.47588158,0.8144449,8.33497715
13.796875,3.803596973,-6.519617081,-2.125571251,7.771170139
13.80078125,22.15955925,12.68689632,-4.788493633,2.083339214
13.8046875,-2.137717247,18.82059288,-13.86111927,1.442188501
13.80859375,-21.31182671,11.61183357,-19.90897942,2.366310596
13.8125,2.491847992,2.468734026,-11.4612999,-0.292793512
13.81640625,33.58453751,-1.275505543,7.976961136,-1.919319749
13.8203125,19.55941772,-6.186598301,18.62310219,1.448879838
13.82421875,-23.12361717,-19.06186295,9.506688118,6.33727932
13.828125,-30.85126495,-25.71820641,-2.34349823,4.455277443
13.83203125,-1.593167543,-17.27902985,-1.882009625,-5.042456627
13.8359375,3.531056166,-8.831372261,-1.126242518,-7.709328651
13.83984375,-10.82190228,-2.677474976,-8.071660042,0.898772538
13.84375,11.83661556,13.58362579,-7.395167351,4.435389519
13.84765625,43.86740112,34.13053131,0.969709992,-0.908660471
13.8515625,28.28268814,40.2798996,0.02500277,-1.084788084
13.85546875,-12.84661484,24.14262009,-1.474346757,4.481642246
13.859375,-35.7293663,-4.335676193,6.221385956,2.971014738
13.86328125,-24.65932083,-19.26464844,5.798818588,-3.754246712
13.8671875,13.92200565,1.085127831,-3.971963406,-2.857880116
13.87109375,43.01823807,33.38499451,-3.972629547,3.336208105
13.875,34.16779327,28.63271523,4.191657543,3.52196908
13.87890625,6.278348923,-9.681301117,4.760298252,-2.354649782
13.8828125,-13.00959873,-27.41838264,-5.31257391,-3.879640579
13.88671875,-20.93794823,-4.695456982,-20.37830162,5.461827278
13.890625,-14.06862068,17.22213364,-29.48262405,13.95236969
13.89453125,16.62278175,11.39717579,-14.96981812,5.783534527
13.8984375,49.4816246,6.484478951,9.866235733,-8.41556263
13.90234375,43.21167755,16.90845871,9.135807037,-6.890505314
13.90625,-7.910167217,9.672057152,0.728394389,2.99254632
13.91015625,-55.62004089,-23.22117043,17.37695313,0.703414619
13.9140625,-48.75641632,-33.19622421,26.02835846,-6.318861008
13.91796875,7.555906296,5.721815109,0.603784263,-1.099192142
13.921875,58.68658066,46.54505157,-18.84544945,8.376270294
13.92578125,46.83270264,33.28162003,-5.989345551,5.448418617
13.9296875,-21.427742,-24.16691017,9.701610565,-8.320052147
13.93359375,-59.81365204,-55.300457,-1.235395789,-14.54104328
13.9375,-27.731884,-17.38565063,-24.70171738,-3.785133839
13.94140625,9.324863434,32.81248093,-23.40642738,6.451992035
13.9453125,6.113466263,23.54693794,5.64743948,2.168865919
13.94921875,-6.642709732,-14.04432106,25.53242111,-3.982395172
13.953125,0.687480927,-11.46802044,15.41239738,-2.701102972
13.95703125,19.55020905,21.46827126,-7.020833492,1.544198036
13.9609375,22.97462463,30.94496727,-14.00993156,6.218789101
13.96484375,6.650793552,8.70472908,-3.874973059,5.994434357
13.96875,-4.036404133,-15.88126659,3.200871706,-1.571172595
13.97265625,-10.05074883,-33.42168427,1.093681931,-6.57811594
13.9765625,-26.69311523,-40.95347977,-2.208111286,-4.485902309
13.98046875,-24.58068848,-19.84636688,-4.87002039,-0.968234539
13.984375,3.807831287,12.14867783,-5.853645802,0.596339405
13.98828125,4.728837013,6.662116528,2.476148844,-1.713319063
13.9921875,-22.07336235,-21.98441124,14.19574833,-5.173537731
13.99609375,-15.29210663,-17.46851921,8.906472206,-2.063309669
14,23.96956253,10.65992451,-3.749759436,2.735720873
14.00390625,33.08042908,15.69077396,3.597566366,-1.532328606
14.0078125,1.482714534,6.186998844,15.26787853,-7.744028568
14.01171875,-12.18879795,10.05727863,4.683048725,-5.758421898
14.015625,8.435487747,6.460275173,-8.039004326,-2.492540359
14.01953125,10.15776253,-23.74048042,-1.04439795,-2.611033916
14.0234375,-19.00366402,-41.97002029,7.685359478,0.334773719
14.02734375,-23.14616013,-13.28260231,3.396020174,5.300967216
14.03125,14.54278755,31.8590641,-2.859747887,5.252465248
14.03515625,34.6961174,41.19984818,-6.491138935,0.974264681
14.0390625,6.107131958,10.40235138,-11.94457626,-3.127696037
14.04296875,-29.69622993,-26.65739632,-8.883404732,-6.178198338
14.046875,-34.3699379,-44.17607498,6.249448776,-5.28720808
14.05078125,-8.322705269,-30.22887611,12.48407459,3.690854788
14.0546875,16.95979691,1.341115594,8.944026947,11.71223831
14.05859375,8.629454613,10.59896469,17.85984802,5.754085064
14.0625,-11.30168343,-5.304665565,26.88555908,-4.910957813
14.06640625,-3.467427015,-7.698683262,9.236538887,-4.413094997
14.0703125,8.494199753,3.224524975,-15.77747059,-0.795605958
14.07421875,-10.64024544,-3.520420074,-15.38139153,-6.342000484
14.078125,-27.70486832,-17.70162582,1.913942099,-10.53660202
14.08203125,-2.965626001,-6.834809303,10.18704796,-2.435433388
14.0859375,27.81769943,22.88357735,4.761836529,6.515566826
14.08984375,13.54223633,32.47604752,-2.883754253,4.270054817
14.09375,-17.56609726,10.69745922,-1.067236185,-1.669941664
14.09765625,-11.64589691,-10.45519829,2.579613209,-0.192962557
14.1015625,11.39486027,-11.17924404,-14.57307434,4.574688911
14.10546875,11.91501427,-3.452087641,-34.11191559,2.025765181
14.109375,4.87739706,3.688821554,-15.60754204,-4.948182583
14.11328125,3.485938549,5.55577898,18.26728439,-4.81964159
14.1171875,-7.255028725,-6.918569565,22.45170021,1.930959105
14.12109375,-18.0763588,-20.03778076,5.317345142,6.940886974
14.125,-10.86751366,-10.50867462,-10.36874771,8.849280357
14.12890625,6.346691608,14.20129395,-20.10513496,9.449957848
14.1328125,16.86747169,27.12841797,-13.61187172,8.363758087
14.13671875,5.414361,14.48295689,10.34231091,3.305325031
14.140625,-16.99981117,-6.89814806,20.02207375,-6.428126812
14.14453125,-15.87956905,-9.596886635,-1.241985321,-10.88056946
14.1484375,3.587336063,6.899414063,-22.51488686,-1.720543981
14.15234375,4.606116295,13.57160378,-24.89413834,7.608688831
14.15625,-11.37053967,-4.570309162,-22.54140663,2.086799622
14.16015625,-7.395761967,-16.41688728,-10.86356354,-8.237014771
14.1640625,16.4485302,-2.32874608,15.41346359,-6.97356987
14.16796875,25.05690002,5.936224461,24.25504684,1.530484438
14.171875,12.33519173,-9.957952499,6.950751305,3.329231977
14.17578125,-11.44927502,-25.25135231,0.604141235,-1.751948476
14.1796875,-28.8060112,-17.61159515,11.51304054,-2.2455163
14.18359375,-11.55126953,9.766869545,4.685833454,4.593120098
14.1875,22.24769402,36.51456833,-22.52625465,7.77580595
14.19140625,26.61421394,36.78222275,-25.66518402,2.940267324
14.1953125,0.447624832,7.102878571,4.502237797,-1.285224438
14.19921875,-22.42820549,-20.84846115,19.14155197,-0.726503968
14.203125,-21.23441124,-21.20126534,3.139526129,-0.240166575
14.20703125,-9.263204575,-8.647895813,-8.211584091,-3.780713081
14.2109375,-10.41489601,-8.865364075,-5.9376297,-8.466043472
14.21484375,-19.15048027,-15.98774052,-10.32230663,-9.671751022
14.21875,-9.129940033,-8.123124123,-18.93360901,-7.162762165
14.22265625,16.23983765,6.16413641,-12.4700737,-2.653820753
14.2265625,21.15122032,-5.288362026,7.614580631,-0.926045179
14.23046875,1.442071795,-32.01472473,17.37339783,-3.44213891
14.234375,-6.375172138,-25.17378807,1.588685513,-1.366427302
14.23828125,0.916548312,9.408205986,-18.0578022,4.153383255
14.2421875,-3.56191659,21.4859066,-8.288076401,0.140666962
14.24609375,-9.284547806,9.084632874,20.50284386,-8.436554909
14.25,4.186244011,7.377226353,29.26798248,-4.830300808
14.25390625,25.76446533,25.60430717,10.70444107,8.218728065
14.2578125,33.85738373,38.65950775,-9.759508133,13.66565514
14.26171875,15.10595894,24.91413498,-10.81563377,6.692079067
14.265625,-12.78312683,0.363639355,4.168663979,-3.222682476
14.26953125,-11.43164253,-7.575804234,11.73137283,-6.388805866
14.2734375,15.74599648,-0.734496355,5.254151344,-1.528681993
14.27734375,22.39519691,0.638232708,2.933799267,1.629050136
14.28125,-3.342583895,-12.72447681,5.003772736,-2.875946999
14.28515625,-21.02957344,-25.29208946,-5.05409193,-4.423711777
14.2890625,-8.836018562,-13.89728546,-17.65028,3.027775049
14.29296875,11.25615788,12.34191704,-10.15065765,6.612363815
14.296875,13.21570587,17.98491859,8.549017906,0.163292781
14.30078125,-5.753753662,0.263986975,13.16725254,-3.680002213
14.3046875,-13.69690418,-0.93898654,4.475386143,1.628350735
14.30859375,10.44151497,20.76607895,-0.941287518,6.514220715
14.3125,28.96749496,20.39533234,-2.160719156,4.254829407
14.31640625,14.47966576,-5.521993637,-2.619809151,-0.62724942
14.3203125,-7.196112156,-11.31391239,4.691104889,-3.840014696
14.32421875,-15.0766325,4.822890759,14.99130249,-3.951560497
14.328125,-18.68662834,0.789642572,12.36145973,-0.020508045
14.33203125,-24.08741379,-24.64435196,-0.563710272,2.693438292
14.3359375,-4.534016609,-24.41883087,-8.142783165,0.209676191
14.33984375,35.75785828,4.747877121,-2.557051659,-1.649736047
14.34375,28.29339218,10.80095387,14.30401611,-0.767337561
14.34765625,-20.27591896,-10.37364101,26.27077103,-2.131189585
14.3515625,-19.51753044,-14.55148792,19.51343918,-3.301974058
14.35546875,18.42014503,-0.735887885,8.314862251,0.170681506
14.359375,11.51708031,2.842277527,6.305112839,3.358175516
14.36328125,-14.81831455,1.148643494,1.508980036,2.188988209
14.3671875,3.952857494,12.16527557,-11.7796793,-0.142732561
14.37109375,28.64053345,24.94561768,-13.93290997,-0.809956968
14.375,5.753622055,21.31554222,1.733490229,0.045629654
14.37890625,-20.19099426,13.04840469,4.076577187,3.035397768
14.3828125,-2.088789225,14.30127048,-20.72446442,7.612522602
14.38671875,17.23020744,5.593564987,-31.67159081,8.199718475
14.390625,-2.335998774,-15.03137875,-1.087841392,3.673097134
14.39453125,-17.57090187,-6.184081078,32.13825226,2.323724031
14.3984375,9.424296379,21.31550407,26.82894325,5.328090191
14.40234375,31.79784966,5.273238659,3.827067137,2.424707174
14.40625,5.178354263,-33.93555832,-3.533584833,-7.650904655
14.41015625,-27.70866394,-28.52486992,-4.781630516,-10.33623314
14.4140625,-18.7391758,6.021552086,-11.28646469,-0.272144407
14.41796875,10.00614643,20.74250031,-9.119570732,6.557036877
14.421875,22.05390549,16.69929886,2.639027119,2.314124346
14.42578125,14.9146328,9.060954094,9.162096977,-1.700351
14.4296875,2.996353626,-2.614909887,4.216124535,-0.689166009
14.43359375,-3.151586294,-13.235569,-8.860934258,0.808821917
14.4375,-3.606920719,-10.44555664,-17.11611366,2.550951958
14.44140625,-5.431997776,4.007713795,-8.522963524,4.283385754
14.4453125,-7.920761108,12.59652901,8.320120811,2.02663517
14.44921875,-7.136767864,2.397318363,10.52243137,-3.740423203
14.453125,-18.2535038,-15.60768795,-8.679786682,-5.97149086
14.45703125,-37.48897171,-15.30706406,-23.43338966,-2.272327185
14.4609375,-16.80288124,1.443579078,-8.746851921,0.722419262
14.46484375,37.49089432,6.641851902,14.59475231,1.441493154
14.46875,50.71539688,5.15879631,9.053277969,5.443304539
14.47265625,10.80803871,15.94465637,-15.17718315,7.92005682
14.4765625,-24.5599556,15.74155235,-18.19215393,0.653753281
14.48046875,-21.1158123,-7.746031761,1.749818683,-6.558754444
14.484375,0.831570506,-15.91469002,10.87359524,-3.156914711
14.48828125,-1.41690588,3.350218773,0.143721595,1.993757486
14.4921875,-19.96297646,7.888916016,-6.031293392,1.306499362
14.49609375,-14.71066856,-16.19249153,-0.813553691,-0.399747133
14.5,-6.394753456,-29.4757843,-4.020955563,-0.43713066
14.50390625,-21.37287903,-15.27442932,-16.42563248,-0.79034853
14.5078125,-16.63262558,1.507378817,-16.93669891,-1.735872865
14.51171875,22.03017998,8.887479782,-1.885374308,-2.847503424
14.515625,36.29390717,8.189761162,11.86009121,-4.555399418
14.51953125,5.041418552,-6.793331146,11.40205479,-4.882406235
14.5234375,-26.07252312,-23.64907074,2.055397034,-2.205310345
14.52734375,-26.01865005,-21.11142349,-1.272002578,0.385832131
14.53125,-9.858911514,-9.167368889,2.678112507,0.202229187
14.53515625,-0.950837195,0.551258862,2.58164072,-0.81837374
14.5390625,2.073458672,13.34032536,-1.331350327,0.237183094
14.54296875,6.403751373,15.81387329,-1.5210917,2.376824379
14.546875,2.115846395,0.018934062,-2.588190079,2.478092194
14.55078125,-7.362868309,-6.279531479,-5.883961201,-0.848984957
14.5546875,-3.120074272,9.941055298,-1.315214038,-4.752573013
14.55859375,8.537122726,19.23989105,5.766689777,-2.037205696
14.5625,3.03780508,3.316670895,-1.095576406,6.859166145
14.56640625,-17.70207977,-8.187556267,-16.75463295,9.567580223
14.5703125,-20.4041214,6.747967243,-23.63387108,2.563088894
14.57421875,-3.635011196,12.49563408,-14.3877306,-2.677323341
14.578125,-4.461417198,-17.01520348,7.748064041,-2.841747999
14.58203125,-15.67778301,-36.81018829,22.10904884,-4.666815758
14.5859375,-0.685166061,-11.64675808,13.42106247,-6.001303673
14.58984375,26.1989212,16.52055168,0.813672602,-3.085250139
14.59375,26.19312096,13.28713989,-1.773450136,-0.7790308
14.59765625,3.520027161,8.824367523,-10.31705093,0.589177012
14.6015625,-8.965504646,23.252285,-25.13210678,4.205200195
14.60546875,-10.52948093,23.83663368,-15.01511478,3.19720149
14.609375,-17.90695,-7.704813957,17.51909065,-5.759377003
14.61328125,-15.077075,-32.3767395,23.95476151,-9.891853333
14.6171875,0.390210599,-25.22148132,2.955136538,-2.93587184
14.62109375,-0.514549315,-10.28174019,-3.706680775,4.100344181
14.625,-2.900141478,0.383025825,-0.285833478,5.76984024
14.62890625,20.13037872,17.34657478,-9.37767601,7.493871212
14.6328125,34.30521774,33.30035019,-16.16090584,7.24901104
14.63671875,13.30308151,23.07891273,-4.323795795,-0.359347373
14.640625,-6.902384758,-8.513502121,12.75980854,-8.055403709
14.64453125,-0.323029071,-17.92810822,15.24128437,-6.38206625
14.6484375,3.703236103,3.761172295,3.540205956,1.38480556
14.65234375,-17.73606873,14.0697279,-1.687256694,5.693989277
14.65625,-25.96276093,-0.5343768,8.244147301,1.267524958
14.66015625,8.445872307,-6.541670322,14.92091179,-7.115904808
14.6640625,35.34946823,5.199373245,8.87038517,-8.751775742
14.66796875,11.68267822,-1.465047956,4.112658501,-1.988821864
14.671875,-25.19634819,-34.47951126,6.564570427,5.233192921
14.67578125,-25.0619545,-38.15307999,4.233813763,7.133944035
14.6796875,10.55798531,14.14856339,-7.302014351,3.60964632
14.68359375,40.74769211,56.63602829,-14.2527647,1.465587974
14.6875,31.33422661,33.63926315,-5.509947777,6.034230232
14.69140625,-3.275525331,-13.03789902,10.00561619,9.413511276
14.6953125,-16.028162,-23.58781052,12.69698143,5.087135315
14.69921875,-2.229668379,-3.462255001,-1.648235321,-1.819245815
14.703125,-4.041877747,9.892792702,-14.61831379,-7.048610687
14.70703125,-19.17935371,4.52263546,-12.26598835,-5.142540932
14.7109375,-6.526279449,0.292573988,-2.277489424,5.832468987
14.71484375,21.19061089,7.123011112,2.279075623,11.17924595
